TRACK NUMBER,frame number,x,y,,intensity
1203,12530,9.791807198,64.29581235,,8263.336548
1203,12531,9.699611658,64.51411,,4391.097656
1203,12532,9.612853065,64.14986578,,8146.927734
1203,12533,9.668147714,64.03110291,,6868.439209
1203,12534,9.524956933,64.04311333,,7266.394531
1203,12535,9.599389289,63.88033117,,6468.155884
1203,12536,9.628064667,64.15701874,,5107.151978
1203,12537,9.607084306,64.28015398,,8653.19458
1203,12538,9.48247019,63.78017463,,5917.278076
1203,12539,9.525360727,63.85739298,,6610.327148
1203,12540,9.576063597,64.31376415,,5683.765381
1203,12541,9.78926441,63.88809069,,5743.914185
1203,12542,9.332900901,63.92942999,,5522.199585
1203,12543,9.797159741,64.29866303,,5696.88916
1203,12544,9.596854989,64.1474704,,5824.227295
1203,12545,9.707816218,64.1389525,,5913.445068
1203,12546,9.436336356,64.15931801,,5774.604858
1203,12547,9.632190887,63.99495788,,8548.24939
1203,12548,9.720246681,64.38925914,,7727.248413
1203,12549,9.491572286,63.98969901,,6673.466553
1203,12550,9.77365087,64.3507163,,6760.331665
1203,12551,9.712838011,64.1375026,,9655.855103
1203,12552,9.885210432,63.95697076,,4646.916016
1203,12553,9.61606878,63.90801652,,4280.008179
1203,12554,9.608068988,64.26098553,,5397.552002
1203,12555,9.504645399,64.0554737,,6970.141724
1203,12556,9.718207979,64.39863508,,4915.289917
1203,12557,9.504722113,64.61170169,,4813.36377
1203,12558,9.505144932,64.02254851,,5434.680176
1203,12559,9.681353073,64.1288042,,8468.003662
1203,12560,9.505563064,64.0859625,,7085.19751
1203,12561,9.497410307,63.96072564,,6351.589722
1203,12562,9.691671645,63.97300495,,6197.930786
1203,12563,9.526822384,64.06291569,,5476.291992
1203,12564,9.675774649,64.04214845,,5275.047729
1203,12565,9.610504035,64.2946945,,6531.564941
1203,12566,9.523704995,64.01839977,,7683.971069
1203,12567,9.602402324,64.24559665,,5154.564819
1203,12568,9.626798278,64.29154638,,6470.442139
1203,12569,9.45426068,64.19413167,,5927.566528
1203,12570,9.674704699,64.28675746,,6737.065918
1203,12571,9.745848795,63.92626823,,7649.072021
1203,12572,9.536095973,64.11023883,,6285.981567
1203,12573,9.466818813,64.37528945,,5905.125977
1203,12574,9.738995963,63.99965303,,6093.103394
1203,12575,9.800476465,64.0995407,,8829.157104
1203,12576,9.59029036,64.37942192,,6256.145508
1203,12577,9.749197501,64.32609767,,9177.71582
1203,12578,9.769855326,64.10925244,,7391.504883
1203,12579,9.454062983,64.27174244,,5765.963257
1203,12580,9.198271381,64.05437521,,2681.421631
1203,12581,9.210186923,64.06621628,,4149.923462
1203,12582,9.440938401,64.12976497,,4753.190308
1203,12583,9.684567688,64.37141816,,4961.024902
1203,12584,9.392973257,64.14037826,,7694.831299
1203,12585,9.541284204,64.19312541,,6205.102783
1203,12586,9.487539235,64.49748903,,7269.967285
1203,12587,9.412506243,64.2929447,,6070.304077
1203,12588,9.575360039,64.12184698,,4343.828369
1203,12589,9.342056538,64.3501079,,6172.058228
1203,12590,9.526091907,64.29073997,,4459.42334
1203,12591,9.657298246,64.40781094,,3987.868164
1203,12592,9.644522688,64.22977529,,4631.833496
1203,12593,9.727520517,63.93496294,,3486.30481
1203,12594,9.643401519,63.99478297,,4607.129517
1204,12518,61.01182077,8.483641559,,1570.834961
1204,12519,60.6685993,8.27389244,,6061.559082
1204,12520,60.18612302,8.569287067,,1345.657104
1204,12521,60.58833504,9.804148674,,879.2755127
1204,12522,60.53415148,10.02452885,,1539.625854
1204,12523,60.88150603,9.535643056,,1216.892822
1204,12524,59.91354067,7.919054989,,1537.965088
1204,12525,60.52363262,8.286010684,,7765.276001
1204,12526,60.43271169,7.988720267,,6840.287598
1204,12527,60.43762523,8.223424622,,2251.098389
1205,12610,8.934110104,66.07764441,,1505.852417
1205,12611,8.794732456,66.40113628,,844.9766846
1205,12612,9.338453169,66.16257974,,2081.945679
1205,12613,9.514301119,66.16700657,,1778.250366
1205,12614,10.04838569,65.96871515,,1815.331299
1205,12615,8.017123457,66.51923544,,1109.104248
1205,12616,9.02509248,66.48611557,,1219.575439
1205,12617,8.988594391,66.50908581,,1236.199585
1205,12618,8.820787068,66.17014545,,1107.135986
1205,12619,8.594304519,66.64381655,,1905.259277
1206,12620,49.07002954,48.5030195,,1122.665527
1206,12621,49.81843946,49.18311925,,993.505249
1206,12622,48.63811134,50.04004992,,3912.457275
1206,12623,48.91027223,49.45721367,,4694.609131
1206,12624,48.74235543,49.81252833,,5847.115967
1206,12625,48.35113751,49.73715601,,4644.240967
1206,12626,47.85554006,49.72228167,,6960.583984
1206,12627,48.12023147,49.93473246,,5724.212158
1206,12628,48.2368787,50.45053444,,5533.717041
1206,12629,47.7931045,50.10115001,,5349.4198
1206,12630,48.00986904,49.47972941,,5309.385254
1206,12631,47.6255172,48.95235004,,5673.082153
1206,12632,45.90005189,48.16429276,,3186.445923
1206,12633,44.56500846,46.80917608,,6301.01123
1206,12634,44.40689245,48.30366888,,4573.39978
1206,12635,44.50271676,47.51616866,,3158.542847
1206,12636,44.49971885,47.02588136,,6133.229004
1206,12637,44.49674102,47.87950866,,5862.821289
1206,12638,43.76559133,49.35217006,,5306.202881
1206,12639,43.05743571,47.49407775,,5312.680664
1206,12640,42.60103274,46.75411857,,6533.394775
1206,12641,41.75116372,46.21145036,,5140.504639
1206,12642,41.87371208,47.60522673,,4480.442749
1206,12643,42.85354562,48.30186819,,4474.146973
1206,12644,42.47306851,48.30872334,,4582.482666
1206,12645,43.58621733,48.46911451,,5175.058105
1206,12646,43.19641502,49.08850417,,4925.558716
1206,12647,41.73536783,49.27773643,,6371.375122
1206,12648,41.87421751,49.67424016,,6281.703247
1206,12649,41.54570717,49.9009692,,4991.446045
1206,12650,40.87916811,49.9002787,,5798.061035
1206,12651,40.35030302,49.24769091,,5486.312744
1206,12652,40.21873779,47.89247306,,5183.282715
1206,12653,39.83701277,48.36099893,,3843.311279
1206,12654,39.55541545,48.06151087,,3374.254639
1206,12655,40.59868762,46.02207621,,5729.160034
1206,12656,40.50008312,46.36905361,,4683.230225
1206,12657,40.18990088,45.6334513,,3285.446411
1206,12658,39.56691188,47.7531637,,3910.726807
1206,12659,39.17093329,46.22899809,,3126.730225
1206,12660,39.36236107,45.81719176,,2899.499268
1206,12661,38.87163935,44.85193358,,3386.515259
1206,12662,39.18398881,43.98180336,,5727.588867
1206,12663,39.31952355,43.70632106,,3651.485107
1206,12664,39.34887192,45.27315481,,3556.217163
1206,12665,38.91484644,45.47642495,,3756.950684
1206,12666,40.11322114,44.58407765,,3951.18811
1206,12667,40.59754245,44.09083096,,5454.554321
1206,12668,40.15833398,44.38322641,,4924.921143
1206,12669,40.89982581,43.53171785,,4865.310669
1206,12670,40.83873669,43.38978888,,5854.367676
1206,12671,40.6123005,44.25936375,,6764.046631
1206,12672,40.50094664,43.68964965,,5600.923462
1206,12673,40.3516138,44.09974169,,6481.268188
1206,12674,40.85083638,43.42882585,,4839.346069
1206,12675,40.66609805,44.02398648,,5016.039429
1206,12676,40.45444065,43.9937018,,5834.538696
1206,12677,40.75253621,43.71762458,,6573.355591
1206,12678,41.36090968,43.29628362,,5066.459229
1206,12679,40.38238652,43.194888,,4191.95166
1206,12680,40.64653574,42.8358801,,4709.60144
1206,12681,40.95436045,43.08107882,,6686.477905
1206,12682,40.76890369,43.23381459,,4839.294067
1206,12683,40.53950815,42.94923875,,5113.87915
1206,12684,40.96025863,43.14031166,,4532.756226
1206,12685,40.5779871,42.8422499,,5834.500854
1206,12686,40.85456125,42.84057169,,6000.909424
1206,12687,41.84049834,43.61348802,,2656.668579
1206,12688,42.45837948,43.82155074,,2062.065186
1206,12689,43.23852872,44.56784117,,924.5955811
1206,12690,42.42924053,45.58385886,,4770.757568
1206,12691,41.41316327,44.73958519,,4707.38269
1206,12692,41.6548756,45.47306528,,5011.538574
1206,12693,41.7917069,44.89217298,,3399.90564
1206,12694,42.77477148,44.42242954,,2123.420044
1206,12695,41.75390896,43.03994851,,1728.463989
1206,12696,42.01917877,44.04561497,,2431.977051
1206,12697,40.75880974,43.26729664,,5762.985474
1206,12698,41.04802456,42.68395085,,4555.12085
1206,12699,42.46819706,43.83156332,,2604.795044
1206,12700,43.16948372,42.71226026,,3264.097046
1206,12701,43.67073353,43.08699067,,1871.789795
1206,12702,43.66950518,43.11094659,,2717.401611
1206,12703,44.11245654,43.29333474,,1990.739746
1206,12704,44.95153373,43.40955491,,2106.568848
1206,12705,43.86834486,41.15115516,,3060.432129
1206,12706,43.16218532,40.83247351,,4717.396118
1206,12707,43.47507138,40.89613154,,4193.850098
1206,12708,43.73113448,40.04135704,,3881.880615
1206,12709,42.69279689,39.06454165,,4251.094604
1206,12710,43.17137253,38.73236671,,4307.948486
1206,12711,43.60533613,37.87852485,,4650.521851
1206,12712,43.35434091,38.72178402,,4764.529053
1207,12622,9.152138829,67.18253674,,1101.382935
1207,12623,9.146851668,66.44615757,,3752.57251
1207,12624,8.905968048,66.66549509,,2564.9552
1207,12625,9.092630234,65.98063944,,2272.320679
1207,12626,9.495383654,66.03799546,,1688.032349
1207,12627,8.910858907,66.96473108,,2389.010254
1207,12628,9.24919254,66.48594734,,2569.840698
1207,12629,9.553536217,66.33723104,,3323.119141
1208,12625,54.64499687,41.89377452,,1572.175781
1208,12626,55.32685366,41.65729455,,993.3779297
1208,12627,54.03037385,41.92241133,,3380.588989
1208,12628,54.09345733,41.13881506,,2109.793335
1208,12629,54.53597586,41.49506806,,1136.069824
1208,12630,54.20639784,41.94775949,,2284.447388
1208,12631,54.84810375,41.20286808,,3165.289063
1208,12632,54.95478841,41.51041693,,1337.174927
1208,12633,54.04682273,42.5956538,,3099.938232
1209,12657,51.42119835,37.2071756,,850.3894043
1209,12658,51.34159081,37.9334775,,6523.693359
1209,12659,51.91681131,38.50377201,,1433.626099
1209,12660,52.01011085,38.98946896,,931.0853271
1209,12661,51.64796049,40.57873155,,1945.375366
1209,12662,51.17470038,40.1403826,,5612.495605
1209,12663,51.53356188,40.1521204,,4506.488281
1209,12664,51.41575,40.12653029,,7350.087891
1209,12665,51.46306527,40.15093571,,6776.540894
1209,12666,51.28407704,40.28675179,,4714.994751
1210,12662,10.52163067,66.32473845,,964.9013672
1210,12663,9.917654982,66.3171755,,1564.195557
1210,12664,9.124534547,66.82999881,,1516.688599
1210,12665,9.088761017,66.09951687,,1677.411987
1210,12666,8.949725327,65.9700471,,1406.725342
1210,12667,9.123532517,66.38683955,,2435.88208
1210,12668,9.222317845,66.50132991,,2430.883179
1210,12669,9.038622015,66.71475349,,1244.227295
1211,12666,30.62678711,59.32070802,,4859.521606
1211,12667,30.74908393,59.82450995,,3618.016479
1211,12668,30.80304466,59.45396118,,2517.668091
1211,12669,31.15643605,59.76743036,,2598.589478
1211,12670,30.48208985,59.47389725,,1693.601074
1211,12671,30.36939636,59.60674668,,2000.970215
1211,12672,31.01033976,60.16422382,,967.2698975
1211,12673,30.46236317,58.99636396,,1115.204834
1211,12674,30.79805804,59.14436114,,2015.583496
1211,12675,29.89798117,59.34051307,,1402.970337
1211,12676,30.78051081,58.43805001,,930.4123535
1212,12698,49.212907,51.6040374,,934.4338379
1212,12699,49.109638,50.28919014,,4420.108154
1212,12700,48.17001668,50.0425307,,4819.553711
1212,12701,47.9062392,50.37031202,,6792.58728
1212,12702,48.24817485,51.33907396,,3801.494873
1212,12703,47.7885594,51.30712725,,4498.096924
1212,12704,47.53120513,50.58888652,,5619.45874
1212,12705,47.07045982,51.25317992,,6767.793701
1212,12706,46.70014815,53.14241542,,4508.375
1212,12707,46.80821962,53.73242795,,3453.341187
1212,12708,46.75412044,54.39906326,,6307.68335
1212,12709,46.40979998,54.62583087,,4483.125732
1212,12710,46.28491026,56.19173242,,4364.092529
1212,12711,47.45652522,55.5500033,,1779.061157
1212,12712,46.1583115,55.50399823,,2929.167847
1213,12707,48.73572803,47.00981725,,2435.747681
1213,12708,47.58658306,47.16233711,,900.3586426
1213,12709,48.69633802,46.35506422,,3570.427246
1213,12710,48.86052777,45.95737867,,2842.362671
1213,12711,49.27668408,45.99165483,,1503.431152
1213,12712,49.36192126,45.84199401,,1952.889526
1213,12713,49.44159738,46.28959715,,3344.597656
1213,12714,49.09149903,46.62370766,,4356.135498
1213,12715,48.9075418,46.73224841,,3377.702148
1213,12716,48.26140959,46.44520221,,3472.227051
1213,12717,48.39447754,46.3518618,,3262.083618
1213,12718,48.21008141,46.68959341,,3556.096191
1213,12719,48.63681899,47.47768786,,4492.744751
1213,12720,48.40365356,47.34861075,,4522.307251
1213,12721,48.29708075,47.33706743,,4157.353516
1213,12722,48.42576619,47.51710783,,5566.052124
1213,12723,49.17075324,47.40006089,,3944.32605
1213,12724,49.32052166,47.47263642,,4927.390381
1213,12725,49.15357633,48.63109679,,6360.266235
1213,12726,49.48418658,48.88075931,,5303.980591
1213,12727,48.32221572,50.6027836,,5555.711182
1214,12713,25.10476822,63.59051406,,2182.301636
1214,12714,23.6947874,65.89709566,,9372.37439
1214,12715,23.93814853,67.36580606,,4592.179688
1214,12716,22.76906506,66.84089528,,8359.635864
1214,12717,23.44293185,67.8383772,,5379.826172
1214,12718,23.99400417,68.3386714,,2709.096924
1214,12719,21.88386195,68.38439954,,3211.130737
1214,12720,22.94818284,68.53458448,,2849.668701
1214,12721,23.35540038,68.1964476,,4582.254272
1214,12722,23.35580437,68.40666,,2385.476807
1214,12723,23.18114323,69.40278923,,899.1052246
1214,12724,22.79803734,68.59447205,,1014.796753
1215,12728,52.56613154,46.27234106,,984.994751
1215,12729,53.29964444,45.46204236,,4792.173462
1215,12730,51.91883126,45.75444041,,6393.282837
1215,12731,51.74656623,46.78091526,,3063.383667
1215,12732,51.58153398,46.26414218,,8430.244751
1215,12733,51.05722038,46.61927805,,4407.259766
1215,12734,50.978199,47.19437607,,2774.648071
1215,12735,50.52506229,46.34860175,,7191.082886
1215,12736,50.53840945,46.5719459,,6499.649902
1215,12737,50.25980263,47.64718139,,2799.028442
1215,12738,49.350441,48.45045295,,2815.806152
1215,12739,49.92980054,48.56044725,,2560.981934
1215,12740,51.14979168,47.21382883,,1772.414307
1216,12729,8.930322293,66.14774217,,1827.162598
1216,12730,9.608528176,66.40795008,,740.3222656
1216,12731,10.00306217,67.73928854,,4935.553955
1216,12732,8.9634129,67.36730634,,4309.316772
1216,12733,8.570533964,67.04259881,,4462.133057
1216,12734,9.187570482,67.41623841,,2194.803223
1216,12735,8.52122921,67.41411186,,4699.913452
1216,12736,8.060196574,67.5280544,,3579.359985
1216,12737,7.592814562,67.16910936,,6642.683716
1216,12738,7.544622105,67.2917353,,6190.575562
1216,12739,7.686398002,67.17588566,,7379.641724
1216,12740,9.5110014,66.88362459,,1455.519897
1217,12730,47.26180272,53.64295166,,2546.02832
1217,12731,46.58518971,54.21912168,,3082.536499
1217,12732,46.2547912,53.60220911,,6979.596191
1217,12733,46.03793571,55.58962969,,5349.723755
1217,12734,46.77987418,54.89879795,,4602.892334
1217,12735,46.2553975,55.93989164,,5001.958496
1217,12736,45.54793637,56.49985717,,5964.929565
1217,12737,46.07053984,56.71430655,,2808.236206
1218,12738,47.96959521,42.62813822,,3966.438965
1218,12739,48.16947073,42.26995493,,10847.78467
1218,12740,47.77282597,42.4917841,,7654.488647
1218,12741,47.97104514,42.32442925,,10251.81714
1218,12742,48.07145151,42.12441465,,11606.64856
1218,12743,48.35388758,42.33633833,,9878.797119
1218,12744,48.24716841,42.19864583,,9638.305908
1218,12745,48.17451279,42.25274128,,7642.307007
1218,12746,47.88490615,42.4788654,,8362.209839
1218,12747,48.23577877,42.48871374,,8759.412354
1218,12748,47.98366683,42.28145481,,9576.59314
1218,12749,48.00019083,42.60523305,,7481.230835
1218,12750,48.08781755,42.16465026,,7855.483032
1218,12751,48.20106297,42.27158836,,1684.17688
1218,12752,47.99434987,42.01085153,,2032.065796
1218,12753,48.53412729,41.82460691,,4067.315552
1219,12741,21.61969284,68.04390815,,1661.449341
1219,12742,20.68851784,67.05767531,,1891.483765
1219,12743,21.72716401,67.58603818,,934.7075195
1219,12744,21.81881345,68.20247623,,3141.640015
1219,12745,22.95946123,67.6132832,,6058.806152
1219,12746,22.44875246,67.86799226,,3931.835571
1219,12747,21.4812035,67.79397362,,4690.378906
1219,12748,22.14445845,68.04256781,,6667.845825
1219,12749,22.59344698,67.88258013,,5570.799683
1219,12750,22.51730337,68.10930878,,3117.651001
1219,12751,23.54084236,68.80667299,,5472.738037
1219,12752,23.32924946,67.6268063,,7128.630249
1219,12753,23.47379044,67.71830937,,6179.353516
1219,12754,22.15615582,67.61166779,,5225.765381
1219,12755,22.78411432,68.57728374,,3754.867188
1219,12756,22.766332,68.64727038,,2375.404053
1219,12757,21.63723374,67.78840561,,2559.848267
1219,12758,21.47787368,67.77188336,,2559.023071
1220,12777,50.05191016,48.59722944,,2705.155518
1220,12778,49.65366437,47.89180208,,1947.012573
1220,12779,50.32340043,47.79444245,,2777.265747
1220,12780,50.69018288,46.64494106,,2644.496582
1220,12781,49.65648715,47.18171593,,4859.319336
1220,12782,50.13103645,47.80737326,,2910.529785
1220,12783,49.35803697,48.36250373,,2910.279175
1220,12784,50.21519366,48.0117705,,2836.286255
1220,12785,50.41073608,47.54550787,,3780.136108
1221,12789,9.625740042,66.04883659,,1949.219727
1221,12790,8.995216729,66.94864018,,1387.102539
1221,12791,9.475974788,66.66320304,,2453.286743
1221,12792,9.615362742,66.20443726,,4459.912109
1221,12793,10.25511745,66.0587813,,3680.220337
1221,12794,10.25043634,66.34552322,,5629.298828
1221,12795,9.59839233,66.76442926,,927.2868652
1221,12796,9.459073323,65.73012705,,1524.869385
1221,12797,9.500829646,66.92453008,,2045.402222
1222,12796,25.23863567,65.06389722,,5629.004517
1222,12797,23.13715938,65.40033696,,4716.585571
1222,12798,22.44110859,63.63877689,,5774.973999
1222,12799,22.20160313,63.87101366,,4863.418823
1222,12800,21.6567633,64.24836424,,7513.816895
1222,12801,21.05263032,64.51376667,,4999.346436
1222,12802,22.54244602,63.71210991,,4760.425171
1222,12803,22.70862782,63.77002217,,6201.717773
1222,12804,23.68313806,64.37227348,,5033.325439
1222,12805,23.49099246,65.00095615,,5703.732666
1222,12806,23.37894636,65.37439016,,5465.267456
1222,12807,23.52874628,64.63797935,,5768.072632
1222,12808,23.76502876,64.7994265,,6506.453125
1222,12809,23.51660443,65.18990435,,7355.812866
1222,12810,23.38189113,64.33090585,,5838.2948
1222,12811,24.10137763,64.28852913,,6151.914185
1222,12812,24.58582922,64.07611302,,5391.510498
1222,12813,25.06977982,64.61264286,,5708.315186
1222,12814,24.80951679,65.57710177,,6521.977905
1222,12815,25.67289828,66.0712163,,3692.628418
1223,12797,60.06381165,14.47538371,,2583.083252
1223,12798,59.52080224,13.63288882,,3648.264648
1223,12799,60.11416229,13.48700723,,3817.321655
1223,12800,60.35353715,13.36097505,,3438.973633
1223,12801,59.74881939,13.46396782,,3707.282593
1223,12802,58.90621096,13.0131399,,3249.212158
1223,12803,59.46400323,12.88326033,,4544.731079
1223,12804,59.85473834,11.11064403,,5198.044312
1223,12805,59.73946408,11.32636633,,4172.848389
1223,12806,59.8354793,11.62594268,,5710.62854
1223,12807,59.7663601,10.68859896,,5491.18457
1223,12808,59.45524281,11.27821095,,3995.203613
1223,12809,59.43037124,10.93119815,,6059.467773
1223,12810,59.16274223,10.44820237,,6126.71521
1223,12811,58.72560586,10.18690508,,5510.568604
1223,12812,58.73555869,10.79650164,,5041.602173
1223,12813,58.6277496,10.53774349,,2994.315796
1223,12814,58.46206154,10.21736376,,4800.765625
1223,12815,58.4724825,10.25570097,,5095.025635
1223,12816,58.66792379,10.0904677,,4912.442505
1223,12817,58.27079729,10.42522315,,4476.279297
1223,12818,58.77314593,10.21056676,,4346.240723
1223,12819,58.56109226,10.85782065,,4823.867798
1223,12820,58.82811488,9.97364174,,4778.909668
1223,12821,57.74024597,10.04926403,,5910.913208
1223,12822,58.40288715,10.12003827,,4847.482544
1223,12823,58.56448797,10.03783365,,4964.330444
1223,12824,58.49587314,9.95626971,,3359.180786
1223,12825,59.01400243,9.780422618,,5458.27417
1223,12826,58.64664395,10.24913062,,5908.428467
1223,12827,58.54563853,10.85790918,,4751.633911
1223,12828,58.93429619,10.64942047,,3762.274902
1223,12829,58.54320543,10.33291374,,4555.980591
1223,12830,58.52427352,10.24682852,,4370.96936
1223,12831,58.60539652,10.7401969,,4862.964844
1223,12832,58.86075917,11.35993893,,6439.714844
1223,12833,58.31460371,10.30351408,,3873.289551
1223,12834,58.01902434,10.34886549,,5195.332397
1223,12835,58.56579866,10.36988996,,4880.37854
1223,12836,59.02048279,10.55190824,,6081.783081
1223,12837,59.05607502,10.85920265,,4509.224365
1223,12838,58.74076602,11.25657635,,4657.324097
1223,12839,57.65196489,11.77961573,,4803.893799
1223,12840,57.45319533,11.30036613,,5528.863525
1223,12841,57.7629763,11.01588092,,5137.133667
1223,12842,57.57589764,11.29040278,,5148.311157
1223,12843,57.87752316,11.14796588,,6631.512207
1223,12844,58.39038203,10.09590871,,4160.129517
1223,12845,58.53981772,10.66206527,,4768.334595
1223,12846,58.6521201,10.50179441,,5367.166626
1223,12847,57.45018741,10.57486142,,4725.291138
1223,12848,57.7978699,9.948747295,,4749.127686
1223,12849,57.71097575,11.39609039,,5598.875488
1223,12850,57.72622407,11.9384669,,4887.238647
1223,12851,57.98053701,10.70048281,,3679.289673
1223,12852,58.43280173,10.80395005,,4375.567749
1223,12853,57.05996359,10.70671692,,6160.169067
1223,12854,56.50984811,11.37915493,,4606.894653
1223,12855,55.70194804,12.50682385,,4890.880615
1223,12856,55.46291552,12.71864166,,4691.732666
1223,12857,55.69437996,13.46106704,,5269.868042
1223,12858,54.60941651,12.64425417,,4708.494385
1223,12859,55.56451157,12.59245141,,6235.960449
1223,12860,55.85093564,12.41001243,,4279.485962
1223,12861,55.11677232,12.64840881,,4869.386963
1223,12862,55.14300635,12.27889886,,4660.297607
1223,12863,54.93813943,14.26780463,,5573.460449
1223,12864,54.8773066,13.6811512,,4936.424927
1223,12865,54.54702325,13.39827452,,4911.368408
1223,12866,55.04655644,12.80300076,,5245.104004
1223,12867,54.97187712,12.49685005,,4830.90686
1223,12868,55.36507047,12.28557183,,6452.067261
1223,12869,54.8372589,12.19000342,,6223.333252
1223,12870,55.93177367,12.04929731,,5232.984375
1223,12871,56.08696799,12.05711446,,4350.653198
1223,12872,56.22996003,12.23369231,,5733.611938
1223,12873,56.23138228,11.60453374,,4343.155396
1223,12874,56.40326947,10.79224433,,4625.786255
1223,12875,56.28610121,11.51633127,,5911.688721
1223,12876,56.10961047,12.72873964,,6071.315552
1223,12877,56.35922668,13.48046153,,4268.384277
1223,12878,56.575228,15.02040413,,4391.153442
1223,12879,56.28403963,14.43744464,,4230.30481
1223,12880,56.56290037,14.71347852,,3742.46167
1223,12881,56.65475431,14.32859918,,4480.602417
1223,12882,57.2339874,13.70806908,,3475.883179
1223,12883,58.06319577,15.4044675,,3266.356445
1223,12884,57.18862148,14.48835097,,2399.861328
1223,12885,57.77366711,16.50224907,,2269.352173
1223,12886,56.12754149,16.5815984,,2023.059692
1223,12887,56.95720636,17.6757393,,1307.401978
1224,12811,46.81688679,40.2472413,,3431.88623
1224,12812,46.72412135,40.72131973,,4094.085693
1224,12813,46.97602697,40.88537392,,3641.920654
1224,12814,46.81790919,40.83123592,,6589.693359
1224,12815,46.55496704,41.31626343,,5246.086792
1224,12816,46.52478574,40.49717839,,6855.7771
1224,12817,46.73003258,40.87431822,,1987.949219
1224,12818,46.80512975,40.73014019,,7908.565796
1224,12819,46.80948899,40.54642061,,9990.816772
1224,12820,46.76443771,40.68087251,,4368.432495
1224,12821,46.79884604,41.04370012,,3871.746582
1224,12822,46.07671836,40.86755691,,5098.667114
1224,12823,47.16607898,40.80578644,,3716.667725
1224,12824,46.40392016,40.38887344,,4322.823242
1224,12825,47.17938981,41.24082103,,3961.753784
1224,12826,46.5839547,40.90979323,,4869.701294
1224,12827,47.04667607,40.55565086,,2709.765625
1224,12828,46.91504091,40.85366507,,1687.904541
1224,12829,46.74609044,40.94364874,,4951.750366
1224,12830,46.80851902,40.89671904,,4801.788574
1224,12831,46.69709724,40.65175635,,3416.132568
1224,12832,46.66707411,40.68352076,,3306.98291
1224,12833,46.83698552,40.39518751,,3610.848633
1224,12834,46.93609332,40.64258094,,6329.151978
1224,12835,46.95146731,40.1059403,,2514.398193
1224,12836,46.6808223,41.35445459,,2639.279541
1224,12837,46.77274479,40.71461095,,5210.443115
1224,12838,46.76719282,40.39569205,,4664.169556
1224,12839,47.06931366,40.19725551,,3050.173706
1224,12840,46.74591126,40.73229783,,1726.228516
1224,12841,46.57648208,39.83349075,,2414.723877
1224,12842,46.88400032,40.6131931,,1836.552979
1224,12843,45.82348897,39.13917743,,1095.799927
1225,12832,49.41934223,49.19709099,,2879.564087
1225,12833,49.50108633,48.39398957,,2693.720703
1225,12834,49.2364342,48.39786638,,4909.613403
1225,12835,49.18133285,49.46596257,,2780.956787
1225,12836,48.67273005,49.58325494,,4218.166138
1225,12837,49.57391008,48.96996818,,3820.564819
1225,12838,49.69413155,48.97248249,,3666.801758
1225,12839,49.1142641,49.87540145,,4459.909546
1225,12840,49.15732546,49.22571412,,3775.004272
1225,12841,48.89214176,49.62425866,,4526.76709
1226,12855,30.46320494,67.34653847,,1976.787964
1226,12856,30.8881207,67.48537404,,2601.186401
1226,12857,30.19386789,67.3390505,,6550.820557
1226,12858,29.01997936,66.30576614,,4248.428223
1226,12859,28.51876347,66.30110409,,1471.927856
1226,12860,28.70908604,66.31963368,,2638.584961
1226,12861,30.03279764,67.23931044,,2270.44043
1226,12862,29.04623705,67.06868408,,2102.11145
1226,12863,27.94690876,65.7815485,,1165.039551
1226,12864,25.63341958,65.17465145,,809.7783203
1226,12865,25.42185394,64.96999096,,2753.938721
1226,12866,24.28385031,67.0350245,,1163.220215
1227,12887,8.865364513,65.87343977,,3613.966309
1227,12888,8.96355263,66.35568236,,2480.775024
1227,12889,9.372866076,66.92656363,,3294.206177
1227,12890,9.164082139,65.76465187,,5244.733032
1227,12891,8.986245334,66.32902837,,4988.630249
1227,12892,9.085421543,66.7087334,,5366.132324
1227,12893,9.097321599,67.00649144,,4164.664063
1227,12894,9.224020857,66.41338218,,4110.166138
1227,12895,8.836273131,66.12771553,,4497.39624
1227,12896,8.713480491,66.92110746,,3730.87085
1227,12897,8.860953339,66.33654446,,3892.126953
1227,12898,9.430306998,66.75566914,,3579.911987
1227,12899,9.195321028,66.53967653,,3983.852295
1227,12900,8.921938572,66.38385284,,4080.973877
1227,12901,9.243957992,66.18722738,,6299.578003
1227,12902,9.346387473,66.28837474,,6666.36377
1227,12903,9.26768685,66.62538005,,7109.073975
1227,12904,9.105385698,66.67900019,,7127.171387
1227,12905,9.343919877,66.81746234,,5230.204712
1227,12906,9.234667253,66.46549951,,6279.259155
1227,12907,8.635457133,66.53138839,,3507.356812
1227,12908,9.106756625,66.44960072,,3907.866821
1227,12909,9.240983487,66.39304436,,4738.264526
1227,12910,9.582148649,66.34155009,,4305.371094
1227,12911,8.995125975,67.02164425,,4383.889282
1227,12912,9.331651212,66.39981257,,3305.989136
1227,12913,9.17932588,66.4103743,,858.7479248
1227,12914,9.283721454,65.87137489,,3615.603271
1227,12915,9.069779347,66.47266851,,1090.42627
1227,12916,9.101283272,65.8570156,,2150.226563
1227,12917,9.498160937,66.01182414,,1306.087646
1227,12918,8.966764304,66.54212625,,1031.910522
1227,12919,8.791113055,66.87336543,,1810.316528
1227,12920,8.894047404,66.18860325,,1934.569458
1227,12921,9.478264009,66.01721484,,1541.567993
1227,12922,9.668530537,66.00067715,,1344.285889
